"pokemonId","evolutionChainId","order"
"4-n713","4-n713h","3"
"4-n713h","4-n712","1"
"4-n713h","4-n713","2"
"4-n713h","4-n713h","3"
"4-n714","4-n714","1"
"4-n714","4-n715","2"
"4-n715","4-n714","1"
"4-n715","4-n715","2"
"4-n716","4-n716","1"
"4-n717","4-n717","1"
"4-n718","4-n718","1"
"4-n718c","4-n718c","1"
"4-n718t","4-n718t","1"
"4-n719","4-n719","1"
"4-n719m","4-n719m","1"
"4-n72","4-n72","1"
"4-n72","4-n73","2"
"4-n720","4-n720","1"
"4-n720u","4-n720u","1"
"4-n721","4-n721","1"
"4-n722","4-n722","1"
"4-n722","4-n723","2"
"4-n722","4-n724","3"
"4-n722","4-n724h","4"
"4-n723","4-n722","1"
"4-n723","4-n723","2"
"4-n723","4-n724","3"
"4-n723","4-n724h","4"
"4-n724","4-n722","1"
"4-n724","4-n723","2"
"4-n724","4-n724","3"
"4-n724","4-n724h","4"
"4-n724h","4-n722","1"
"4-n724h","4-n723","2"
"4-n724h","4-n724","3"
"4-n724h","4-n724h","4"
"4-n725","4-n725","1"
"4-n725","4-n726","2"
"4-n725","4-n727","3"
"4-n726","4-n725","1"
"4-n726","4-n726","2"
"4-n726","4-n727","3"
"4-n727","4-n725","1"
"4-n727","4-n726","2"
"4-n727","4-n727","3"
"4-n728","4-n728","1"
"4-n728","4-n729","2"
"4-n728","4-n730","3"
"4-n729","4-n728","1"
"4-n729","4-n729","2"
"4-n729","4-n730","3"
"4-n73","4-n72","1"
"4-n73","4-n73","2"
"4-n730","4-n728","1"
"4-n730","4-n729","2"
"4-n730","4-n730","3"
"4-n731","4-n731","1"
"4-n731","4-n732","2"
"4-n731","4-n733","3"
"4-n732","4-n731","1"
"4-n732","4-n732","2"
"4-n732","4-n733","3"
"4-n733","4-n731","1"
"4-n733","4-n732","2"
"4-n733","4-n733","3"
"4-n734","4-n734","1"
"4-n734","4-n735","2"
"4-n735","4-n734","1"
"4-n735","4-n735","2"
"4-n736","4-n736","1"
"4-n736","4-n737","2"
"4-n736","4-n738","3"
"4-n737","4-n736","1"
"4-n737","4-n737","2"
"4-n737","4-n738","3"
"4-n738","4-n736","1"
"4-n738","4-n737","2"
"4-n738","4-n738","3"
"4-n739","4-n739","1"
"4-n739","4-n740","2"
"4-n74","4-n74","1"
"4-n74","4-n75","2"
"4-n74","4-n76","3"
"4-n740","4-n739","1"
"4-n740","4-n740","2"
"4-n741","4-n741","1"
"4-n741f","4-n741f","1"
"4-n741m","4-n741m","1"
"4-n741p","4-n741p","1"
"4-n742","4-n742","1"
"4-n742","4-n743","2"
"4-n743","4-n742","1"
"4-n743","4-n743","2"
"4-n744","4-n744","1"
"4-n744","4-n745","2"
"4-n744","4-n745f","3"
"4-n744","4-n745d","4"
"4-n745","4-n744","1"
"4-n745","4-n745","2"
"4-n745","4-n745f","3"
"4-n745","4-n745d","4"
"4-n745d","4-n744","1"
"4-n745d","4-n745","2"
"4-n745d","4-n745f","3"
"4-n745d","4-n745d","4"
"4-n745f","4-n744","1"
"4-n745f","4-n745","2"
"4-n745f","4-n745f","3"
"4-n745f","4-n745d","4"
"4-n746","4-n746","1"
"4-n746f","4-n746f","1"
"4-n747","4-n747","1"
"4-n747","4-n748","2"
"4-n748","4-n747","1"
"4-n748","4-n748","2"
"4-n749","4-n749","1"
"4-n749","4-n750","2"
"4-n74a","4-n74a","1"
"4-n74a","4-n75a","2"
"4-n74a","4-n76a","3"
"4-n75","4-n74","1"
"4-n75","4-n75","2"
"4-n75","4-n76","3"
"4-n750","4-n749","1"
"4-n750","4-n750","2"
"4-n751","4-n751","1"
"4-n751","4-n752","2"
"4-n752","4-n751","1"
"4-n752","4-n752","2"
"4-n753","4-n753","1"
"4-n753","4-n754","2"
"4-n754","4-n753","1"
"4-n754","4-n754","2"
"4-n755","4-n755","1"
"4-n755","4-n756","2"
"4-n756","4-n755","1"
"4-n756","4-n756","2"
"4-n757","4-n757","1"
"4-n757","4-n758","2"
"4-n758","4-n757","1"
"4-n758","4-n758","2"
"4-n759","4-n759","1"
"4-n759","4-n760","2"
"4-n75a","4-n74a","1"
"4-n75a","4-n75a","2"
"4-n75a","4-n76a","3"
"4-n76","4-n74","1"
"4-n76","4-n75","2"
"4-n76","4-n76","3"
"4-n760","4-n759","1"
"4-n760","4-n760","2"
"4-n761","4-n761","1"
"4-n761","4-n762","2"
"4-n761","4-n763","3"
"4-n762","4-n761","1"
"4-n762","4-n762","2"
"4-n762","4-n763","3"
"4-n763","4-n761","1"
"4-n763","4-n762","2"
"4-n763","4-n763","3"
"4-n764","4-n764","1"
"4-n765","4-n765","1"
"4-n766","4-n766","1"
"4-n767","4-n767","1"
"4-n767","4-n768","2"
"4-n768","4-n767","1"
"4-n768","4-n768","2"
"4-n769","4-n769","1"
"4-n769","4-n770","2"
"4-n76a","4-n74a","1"
"4-n76a","4-n75a","2"
"4-n76a","4-n76a","3"
"4-n77","4-n77","1"
"4-n77","4-n78","2"
"4-n770","4-n769","1"
"4-n770","4-n770","2"
"4-n771","4-n771","1"
"4-n772","4-n772","1"
"4-n772","4-n773","2"
"4-n773","4-n772","1"
"4-n773","4-n773","2"
"4-n774","4-n774","1"
"4-n774f","4-n774f","1"
"4-n775","4-n775","1"
"4-n776","4-n776","1"
"4-n777","4-n777","1"
"4-n778","4-n778","1"
"4-n779","4-n779","1"
"4-n77g","4-n77g","1"
"4-n77g","4-n78g","2"
"4-n78","4-n77","1"
"4-n78","4-n78","2"
"4-n780","4-n780","1"
"4-n781","4-n781","1"
"4-n782","4-n782","1"
"4-n782","4-n783","2"
"4-n782","4-n784","3"
"4-n783","4-n782","1"
"4-n783","4-n783","2"
"4-n783","4-n784","3"
"4-n784","4-n782","1"
"4-n784","4-n783","2"
"4-n784","4-n784","3"
"4-n785","4-n785","1"
"4-n786","4-n786","1"
"4-n787","4-n787","1"
"4-n788","4-n788","1"
"4-n789","4-n789","1"
"4-n789","4-n790","2"
"4-n789","4-n791","3"
"4-n789","4-n792","4"
"4-n78g","4-n77g","1"
"4-n78g","4-n78g","2"
"4-n79","4-n79","1"
"4-n79","4-n80","2"
"4-n79","4-n199","3"
"4-n790","4-n789","1"
"4-n790","4-n790","2"
"4-n790","4-n791","3"
"4-n790","4-n792","4"
"4-n791","4-n789","1"
"4-n791","4-n790","2"
"4-n791","4-n791","3"
"4-n791","4-n792","4"
"4-n792","4-n789","1"
"4-n792","4-n790","2"
"4-n792","4-n791","3"
"4-n792","4-n792","4"
"4-n793","4-n793","1"
"4-n794","4-n794","1"
"4-n795","4-n795","1"
"4-n796","4-n796","1"
"4-n797","4-n797","1"
"4-n798","4-n798","1"
"4-n799","4-n799","1"
"4-n79g","4-n79g","1"
"4-n79g","4-n80g","2"
"4-n79g","4-n199g","4"
"4-n8","4-n7","1"
"4-n8","4-n8","2"
"4-n8","4-n9","3"
"4-n80","4-n79","1"
"4-n80","4-n80","2"
"4-n80","4-n199","3"
"4-n800","4-n800","1"
"4-n800m","4-n800m","1"
"4-n800s","4-n800s","1"
"4-n800u","4-n800u","1"
"4-n801","4-n801","1"
"4-n802","4-n802","1"
"4-n803","4-n803","1"
"4-n803","4-n804","2"
"4-n804","4-n803","1"
"4-n804","4-n804","2"
"4-n805","4-n805","1"
"4-n806","4-n806","1"
"4-n807","4-n807","1"
"4-n808","4-n808","1"
"4-n808","4-n809","2"
"4-n809","4-n808","1"
"4-n809","4-n809","2"
"4-n80g","4-n79g","1"
"4-n80g","4-n80g","2"
"4-n80g","4-n199g","4"
"4-n80m","4-n79","1"
"4-n80m","4-n80","2"
"4-n80m","4-n199","3"
"4-n81","4-n81","1"
"4-n81","4-n82","2"
"4-n81","4-n462","3"
"4-n810","4-n810","1"
"4-n810","4-n811","2"
"4-n810","4-n812","3"
"4-n811","4-n810","1"
"4-n811","4-n811","2"
"4-n811","4-n812","3"
"4-n812","4-n810","1"
"4-n812","4-n811","2"
"4-n812","4-n812","3"
"4-n813","4-n813","1"
"4-n813","4-n814","2"
"4-n813","4-n815","3"
"4-n814","4-n813","1"
"4-n814","4-n814","2"
"4-n814","4-n815","3"
"4-n815","4-n813","1"
"4-n815","4-n814","2"
"4-n815","4-n815","3"
"4-n816","4-n816","1"
"4-n816","4-n817","2"
"4-n816","4-n818","3"
"4-n817","4-n816","1"
"4-n817","4-n817","2"
"4-n817","4-n818","3"
"4-n818","4-n816","1"
"4-n818","4-n817","2"
"4-n818","4-n818","3"
"4-n819","4-n819","1"
"4-n819","4-n820","2"
"4-n82","4-n81","1"
"4-n82","4-n82","2"
"4-n82","4-n462","3"
"4-n820","4-n819","1"
"4-n820","4-n820","2"
"4-n821","4-n821","1"
"4-n821","4-n822","2"
"4-n821","4-n823","3"
"4-n822","4-n821","1"
"4-n822","4-n822","2"
"4-n822","4-n823","3"
"4-n823","4-n821","1"
"4-n823","4-n822","2"
"4-n823","4-n823","3"
"4-n824","4-n824","1"
"4-n824","4-n825","2"
"4-n824","4-n826","3"
"4-n825","4-n824","1"
"4-n825","4-n825","2"
"4-n825","4-n826","3"
"4-n826","4-n824","1"
"4-n826","4-n825","2"
"4-n826","4-n826","3"
"4-n827","4-n827","1"
"4-n827","4-n828","2"
"4-n828","4-n827","1"
"4-n828","4-n828","2"
"4-n829","4-n829","1"
"4-n829","4-n830","2"
"4-n83","4-n83","1"
"4-n830","4-n829","1"
"4-n830","4-n830","2"
"4-n831","4-n831","1"
"4-n831","4-n832","2"
"4-n832","4-n831","1"
"4-n832","4-n832","2"
"4-n833","4-n833","1"
"4-n833","4-n834","2"
"4-n834","4-n833","1"
"4-n834","4-n834","2"
"4-n835","4-n835","1"
"4-n835","4-n836","2"
"4-n836","4-n835","1"
"4-n836","4-n836","2"
"4-n837","4-n837","1"
"4-n837","4-n838","2"
"4-n837","4-n839","3"
"4-n838","4-n837","1"
"4-n838","4-n838","2"
"4-n838","4-n839","3"
"4-n839","4-n837","1"
"4-n839","4-n838","2"
"4-n839","4-n839","3"
"4-n83g","4-n83g","1"
"4-n83g","4-n865","2"
"4-n84","4-n84","1"
"4-n84","4-n85","2"
"4-n840","4-n840","1"
"4-n840","4-n841","2"
"4-n840","4-n842","4"
"4-n841","4-n840","1"
"4-n841","4-n841","2"
"4-n841","4-n842","4"
"4-n842","4-n840","1"
"4-n842","4-n841","2"
"4-n842","4-n842","4"
"4-n843","4-n843","1"
"4-n843","4-n844","2"
"4-n844","4-n843","1"
"4-n844","4-n844","2"
"4-n845","4-n845","1"
"4-n846","4-n846","1"
"4-n846","4-n847","2"
"4-n847","4-n846","1"
"4-n847","4-n847","2"
"4-n848","4-n848","1"
"4-n848","4-n849","2"
"4-n848","4-n849f","3"
"4-n849","4-n848","1"
"4-n849","4-n849","2"
"4-n849","4-n849f","3"
"4-n849f","4-n848","1"
"4-n849f","4-n849","2"
"4-n849f","4-n849f","3"
"4-n85","4-n84","1"
"4-n85","4-n85","2"
"4-n850","4-n850","1"
"4-n850","4-n851","2"
"4-n851","4-n850","1"
"4-n851","4-n851","2"
"4-n852","4-n852","1"
"4-n852","4-n853","2"
"4-n853","4-n852","1"
"4-n853","4-n853","2"
"4-n854","4-n854","1"
"4-n854","4-n855","2"
"4-n855","4-n854","1"
"4-n855","4-n855","2"
"4-n856","4-n856","1"
"4-n856","4-n857","2"
"4-n856","4-n858","3"
"4-n857","4-n856","1"
"4-n857","4-n857","2"
"4-n857","4-n858","3"
"4-n858","4-n856","1"
"4-n858","4-n857","2"
"4-n858","4-n858","3"
"4-n859","4-n859","1"
"4-n859","4-n860","2"
"4-n859","4-n861","3"
"4-n86","4-n86","1"
"4-n86","4-n87","2"
"4-n860","4-n859","1"
"4-n860","4-n860","2"
"4-n860","4-n861","3"
"4-n861","4-n859","1"
"4-n861","4-n860","2"
"4-n861","4-n861","3"
"4-n862","4-n263g","1"
"4-n862","4-n264g","2"
"4-n862","4-n862","3"
"4-n863","4-n52g","1"
"4-n863","4-n863","2"
"4-n864","4-n222g","1"
"4-n864","4-n864","2"
"4-n865","4-n83g","1"
"4-n865","4-n865","2"
"4-n866","4-n439","1"
"4-n866","4-n122","2"
"4-n866","4-n122g","3"
"4-n866","4-n866","4"
"4-n867","4-n562g","1"
"4-n867","4-n867","2"
"4-n868","4-n868","1"
"4-n868","4-n869","2"
"4-n869","4-n868","1"
"4-n869","4-n869","2"
"4-n87","4-n86","1"
"4-n87","4-n87","2"
"4-n870","4-n870","1"
"4-n871","4-n871","1"
"4-n872","4-n872","1"
"4-n872","4-n873","2"
"4-n873","4-n872","1"
"4-n873","4-n873","2"
"4-n874","4-n874","1"
"4-n875","4-n875","1"
"4-n875f","4-n875f","1"
"4-n876","4-n876","1"
"4-n876f","4-n876f","1"
"4-n877","4-n877","1"
"4-n878","4-n878","1"
"4-n878","4-n879","2"
"4-n879","4-n878","1"
"4-n879","4-n879","2"
"4-n88","4-n88","1"
"4-n88","4-n89","2"
"4-n880","4-n880","1"
"4-n881","4-n881","1"
"4-n882","4-n882","1"
"4-n883","4-n883","1"
"4-n884","4-n884","1"
"4-n885","4-n885","1"
"4-n885","4-n886","2"
"4-n885","4-n887","3"
"4-n886","4-n885","1"
"4-n886","4-n886","2"
"4-n886","4-n887","3"
"4-n887","4-n885","1"
"4-n887","4-n886","2"
"4-n887","4-n887","3"
"4-n888","4-n888","1"
"4-n888f","4-n888f","1"
"4-n889","4-n889","1"
"4-n889f","4-n889f","1"
"4-n88a","4-n88a","1"
"4-n88a","4-n89a","2"
"4-n89","4-n88","1"
"4-n89","4-n89","2"
"4-n890","4-n890","1"
"4-n890f","4-n890f","1"
"4-n891","4-n891","1"
"4-n891","4-n892","2"
"4-n891","4-n892r","5"
"4-n892","4-n891","1"
"4-n892","4-n892","2"
"4-n892","4-n892r","5"
"4-n892r","4-n891","1"
"4-n892r","4-n892","2"
"4-n892r","4-n892r","5"
"4-n893","4-n893","1"
"4-n894","4-n894","1"
"4-n895","4-n895","1"
"4-n896","4-n896","1"
"4-n897","4-n897","1"
"4-n898","4-n898","1"
"4-n898b","4-n898b","1"
"4-n898w","4-n898w","1"
"4-n899","4-n234","1"
"4-n899","4-n899","2"
"4-n89a","4-n88a","1"
"4-n89a","4-n89a","2"
"4-n9","4-n7","1"
"4-n9","4-n8","2"
"4-n9","4-n9","3"
"4-n90","4-n90","1"
"4-n90","4-n91","2"
"4-n900","4-n123","1"
"4-n900","4-n212","2"
"4-n900","4-n900","5"
"4-n901","4-n216","1"
"4-n901","4-n217","2"
"4-n901","4-n901","3"
"4-n902","4-n550w","1"
"4-n902","4-n902","2"
"4-n902","4-n902f","3"
"4-n902f","4-n550w","1"
"4-n902f","4-n902","2"
"4-n902f","4-n902f","3"
"4-n903","4-n215h","1"
"4-n903","4-n903","2"
"4-n904","4-n211h","1"
"4-n904","4-n904","2"
"4-n905","4-n905","1"
"4-n905a","4-n905a","1"
"4-n906","4-n906","1"
"4-n906","4-n907","2"
"4-n906","4-n908","3"
"4-n907","4-n906","1"
"4-n907","4-n907","2"
"4-n907","4-n908","3"
"4-n908","4-n906","1"
"4-n908","4-n907","2"
"4-n908","4-n908","3"
"4-n909","4-n909","1"
"4-n909","4-n910","2"
"4-n909","4-n911","3"
"4-n91","4-n90","1"
"4-n91","4-n91","2"
"4-n910","4-n909","1"
"4-n910","4-n910","2"
"4-n910","4-n911","3"
"4-n911","4-n909","1"
"4-n911","4-n910","2"
"4-n911","4-n911","3"
"4-n912","4-n912","1"
"4-n912","4-n913","2"
"4-n912","4-n914","3"
"4-n913","4-n912","1"
"4-n913","4-n913","2"
"4-n913","4-n914","3"
"4-n914","4-n912","1"
"4-n914","4-n913","2"
"4-n914","4-n914","3"
"4-n915","4-n915","1"
"4-n915","4-n916","2"
"4-n915","4-n916f","3"
"4-n916","4-n915","1"
"4-n916","4-n916","2"
"4-n916","4-n916f","3"
"4-n916f","4-n915","1"
"4-n916f","4-n916","2"
"4-n916f","4-n916f","3"
"4-n917","4-n206","1"
"4-n917","4-n917","2"
"4-n917","4-n917f","3"
"4-n918","4-n918","1"
"4-n918","4-n919","2"
"4-n919","4-n918","1"
"4-n919","4-n919","2"
"4-n92","4-n92","1"
"4-n92","4-n93","2"
"4-n92","4-n94","3"
"4-n920","4-n920","1"
"4-n920","4-n921","2"
"4-n921","4-n920","1"
"4-n921","4-n921","2"
"4-n922","4-n922","1"
"4-n922","4-n923","2"
"4-n923","4-n922","1"
"4-n923","4-n923","2"
"4-n924","4-n924","1"
"4-n924","4-n925","2"
"4-n925","4-n924","1"
"4-n925","4-n925","2"
"4-n926","4-n926","1"
"4-n926","4-n927","2"
"4-n927","4-n926","1"
"4-n927","4-n927","2"
"4-n928","4-n203","1"
"4-n928","4-n928","2"
"4-n929","4-n929","1"
"4-n929","4-n930","2"
"4-n93","4-n92","1"
"4-n93","4-n93","2"
"4-n93","4-n94","3"
"4-n930","4-n929","1"
"4-n930","4-n930","2"
"4-n931","4-n931","1"
"4-n932","4-n932","1"
"4-n933","4-n933","1"
"4-n933","4-n934","2"
"4-n934","4-n933","1"
"4-n934","4-n934","2"
"4-n934f","4-n933","1"
"4-n934f","4-n934","2"
"4-n935","4-n935","1"
"4-n935","4-n936","2"
"4-n935","4-n937","3"
"4-n936","4-n935","1"
"4-n936","4-n936","2"
"4-n936","4-n937","3"
"4-n937","4-n935","1"
"4-n937","4-n936","2"
"4-n937","4-n937","3"
"4-n938","4-n938","1"
"4-n938","4-n939","2"
"4-n939","4-n938","1"
"4-n939","4-n939","2"
"4-n94","4-n92","1"
"4-n94","4-n93","2"
"4-n94","4-n94","3"
"4-n940","4-n940","1"
"4-n940","4-n941","2"
"4-n941","4-n940","1"
"4-n941","4-n941","2"
"4-n942","4-n942","1"
"4-n942","4-n943","2"
"4-n943","4-n942","1"
"4-n943","4-n943","2"
"4-n944","4-n944","1"
"4-n945","4-n945","1"
"4-n945","4-n946","2"
"4-n945","4-n946f","3"
"4-n946","4-n945","1"
"4-n946","4-n946","2"
"4-n946","4-n946f","3"
"4-n947","4-n947","1"
"4-n947","4-n948","2"
"4-n948","4-n947","1"
"4-n948","4-n948","2"
"4-n949","4-n949","1"
"4-n949","4-n950","2"
"4-n949","4-n951","3"
"4-n94m","4-n92","1"
"4-n94m","4-n93","2"
"4-n94m","4-n94","3"
"4-n95","4-n95","1"
"4-n95","4-n208","2"
"4-n950","4-n949","1"
"4-n950","4-n950","2"
"4-n950","4-n951","3"
"4-n951","4-n949","1"
"4-n951","4-n950","2"
"4-n951","4-n951","3"
"4-n952","4-n952","1"
"4-n953","4-n953","1"
"4-n954","4-n954","1"
"4-n954","4-n955","2"
"4-n954","4-n956","3"
"4-n955","4-n954","1"
"4-n955","4-n955","2"
"4-n955","4-n956","3"
"4-n956","4-n954","1"
"4-n956","4-n955","2"
"4-n956","4-n956","3"
"4-n957","4-n957","1"
"4-n957","4-n958","2"
"4-n958","4-n957","1"
"4-n958","4-n958","2"
"4-n959","4-n959","1"
"4-n96","4-n96","1"
"4-n96","4-n97","2"
"4-n960","4-n960","1"
"4-n961","4-n961","1"
"4-n962","4-n962","1"
"4-n963","4-n963","1"
"4-n963","4-n964","2"
"4-n963","4-n965","3"
"4-n964","4-n963","1"
"4-n964","4-n964","2"
"4-n964","4-n965","3"
"4-n965","4-n963","1"
"4-n965","4-n964","2"
"4-n965","4-n965","3"
"4-n966","4-n966","1"
"4-n966","4-n967","2"
"4-n967","4-n966","1"
"4-n967","4-n967","2"
"4-n968","4-n968","1"
"4-n968","4-n969","2"
"4-n969","4-n968","1"
"4-n969","4-n969","2"
"4-n97","4-n96","1"
"4-n97","4-n97","2"
"4-n970","4-n970","1"
"4-n970","4-n971","2"
"4-n971","4-n970","1"
"4-n971","4-n971","2"
"4-n972","4-n972","1"
"4-n972","4-n973","2"
"4-n973","4-n972","1"
"4-n973","4-n973","2"
"4-n974","4-n974","1"
"4-n974","4-n975","2"
"4-n975","4-n974","1"
"4-n975","4-n975","2"
"4-n976","4-n976","1"
"4-n976","4-n977","2"
"4-n977","4-n976","1"
"4-n977","4-n977","2"
"4-n978","4-n978","1"
"4-n979","4-n979","1"
"4-n98","4-n98","1"
"4-n98","4-n99","2"
"4-n980","4-n980","1"
"4-n981","4-n981","1"
"4-n982","4-n982","1"
"4-n983","4-n983","1"
"4-n984","4-n984","1"
"4-n985","4-n985","1"
"4-n986","4-n986","1"
"4-n987","4-n987","1"
"4-n988","4-n988","1"
"4-n989","4-n989","1"
"4-n99","4-n98","1"
"4-n99","4-n99","2"
"4-n990","4-n990","1"
"4-n991","4-n991","1"
"4-n992","4-n992","1"
"4-n993","4-n993","1"
"4-n994","4-n994","1"
"4-n995","4-n995","1"
"4-n996","4-n996","1"
"4-n997","4-n997","1"
"4-n998","4-n998","1"
"4-n999","4-n999","1"
"4-n9m","4-n7","1"
"4-n9m","4-n8","2"
"4-n9m","4-n9","3"
