"pokemonId","evolutionChainId","order"
"3-n760","3-n759","1"
"3-n760","3-n760","2"
"3-n761","3-n761","1"
"3-n761","3-n762","2"
"3-n761","3-n763","3"
"3-n762","3-n761","1"
"3-n762","3-n762","2"
"3-n762","3-n763","3"
"3-n763","3-n761","1"
"3-n763","3-n762","2"
"3-n763","3-n763","3"
"3-n764","3-n764","1"
"3-n765","3-n765","1"
"3-n766","3-n766","1"
"3-n767","3-n767","1"
"3-n767","3-n768","2"
"3-n768","3-n767","1"
"3-n768","3-n768","2"
"3-n769","3-n769","1"
"3-n769","3-n770","2"
"3-n76a","3-n74a","1"
"3-n76a","3-n75a","2"
"3-n76a","3-n76a","3"
"3-n77","3-n77","1"
"3-n77","3-n78","2"
"3-n770","3-n769","1"
"3-n770","3-n770","2"
"3-n771","3-n771","1"
"3-n772","3-n772","1"
"3-n772","3-n773","2"
"3-n773","3-n772","1"
"3-n773","3-n773","2"
"3-n774","3-n774","1"
"3-n774f","3-n774f","1"
"3-n775","3-n775","1"
"3-n776","3-n776","1"
"3-n777","3-n777","1"
"3-n778","3-n778","1"
"3-n779","3-n779","1"
"3-n77g","3-n77g","1"
"3-n77g","3-n78g","2"
"3-n78","3-n77","1"
"3-n78","3-n78","2"
"3-n780","3-n780","1"
"3-n781","3-n781","1"
"3-n782","3-n782","1"
"3-n782","3-n783","2"
"3-n782","3-n784","3"
"3-n783","3-n782","1"
"3-n783","3-n783","2"
"3-n783","3-n784","3"
"3-n784","3-n782","1"
"3-n784","3-n783","2"
"3-n784","3-n784","3"
"3-n785","3-n785","1"
"3-n786","3-n786","1"
"3-n787","3-n787","1"
"3-n788","3-n788","1"
"3-n789","3-n789","1"
"3-n789","3-n790","2"
"3-n789","3-n791","3"
"3-n789","3-n792","4"
"3-n78g","3-n77g","1"
"3-n78g","3-n78g","2"
"3-n79","3-n79","1"
"3-n79","3-n80","2"
"3-n79","3-n199","3"
"3-n790","3-n789","1"
"3-n790","3-n790","2"
"3-n790","3-n791","3"
"3-n790","3-n792","4"
"3-n791","3-n789","1"
"3-n791","3-n790","2"
"3-n791","3-n791","3"
"3-n791","3-n792","4"
"3-n792","3-n789","1"
"3-n792","3-n790","2"
"3-n792","3-n791","3"
"3-n792","3-n792","4"
"3-n793","3-n793","1"
"3-n794","3-n794","1"
"3-n795","3-n795","1"
"3-n796","3-n796","1"
"3-n797","3-n797","1"
"3-n798","3-n798","1"
"3-n799","3-n799","1"
"3-n79g","3-n79g","1"
"3-n79g","3-n80g","2"
"3-n79g","3-n199g","4"
"3-n80","3-n79","1"
"3-n80","3-n80","2"
"3-n80","3-n199","3"
"3-n800","3-n800","1"
"3-n800m","3-n800m","1"
"3-n800s","3-n800s","1"
"3-n800u","3-n800u","1"
"3-n801","3-n801","1"
"3-n802","3-n802","1"
"3-n803","3-n803","1"
"3-n803","3-n804","2"
"3-n804","3-n803","1"
"3-n804","3-n804","2"
"3-n805","3-n805","1"
"3-n806","3-n806","1"
"3-n807","3-n807","1"
"3-n808","3-n808","1"
"3-n808","3-n809","2"
"3-n809","3-n808","1"
"3-n809","3-n809","2"
"3-n80g","3-n79g","1"
"3-n80g","3-n80g","2"
"3-n80g","3-n199g","4"
"3-n80m","3-n79","1"
"3-n80m","3-n80","2"
"3-n80m","3-n199","3"
"3-n81","3-n81","1"
"3-n81","3-n82","2"
"3-n81","3-n462","3"
"3-n810","3-n810","1"
"3-n810","3-n811","2"
"3-n810","3-n812","3"
"3-n811","3-n810","1"
"3-n811","3-n811","2"
"3-n811","3-n812","3"
"3-n812","3-n810","1"
"3-n812","3-n811","2"
"3-n812","3-n812","3"
"3-n813","3-n813","1"
"3-n813","3-n814","2"
"3-n813","3-n815","3"
"3-n814","3-n813","1"
"3-n814","3-n814","2"
"3-n814","3-n815","3"
"3-n815","3-n813","1"
"3-n815","3-n814","2"
"3-n815","3-n815","3"
"3-n816","3-n816","1"
"3-n816","3-n817","2"
"3-n816","3-n818","3"
"3-n817","3-n816","1"
"3-n817","3-n817","2"
"3-n817","3-n818","3"
"3-n818","3-n816","1"
"3-n818","3-n817","2"
"3-n818","3-n818","3"
"3-n819","3-n819","1"
"3-n819","3-n820","2"
"3-n82","3-n81","1"
"3-n82","3-n82","2"
"3-n82","3-n462","3"
"3-n820","3-n819","1"
"3-n820","3-n820","2"
"3-n821","3-n821","1"
"3-n821","3-n822","2"
"3-n821","3-n823","3"
"3-n822","3-n821","1"
"3-n822","3-n822","2"
"3-n822","3-n823","3"
"3-n823","3-n821","1"
"3-n823","3-n822","2"
"3-n823","3-n823","3"
"3-n824","3-n824","1"
"3-n824","3-n825","2"
"3-n824","3-n826","3"
"3-n825","3-n824","1"
"3-n825","3-n825","2"
"3-n825","3-n826","3"
"3-n826","3-n824","1"
"3-n826","3-n825","2"
"3-n826","3-n826","3"
"3-n827","3-n827","1"
"3-n827","3-n828","2"
"3-n828","3-n827","1"
"3-n828","3-n828","2"
"3-n829","3-n829","1"
"3-n829","3-n830","2"
"3-n83","3-n83","1"
"3-n830","3-n829","1"
"3-n830","3-n830","2"
"3-n831","3-n831","1"
"3-n831","3-n832","2"
"3-n832","3-n831","1"
"3-n832","3-n832","2"
"3-n833","3-n833","1"
"3-n833","3-n834","2"
"3-n834","3-n833","1"
"3-n834","3-n834","2"
"3-n835","3-n835","1"
"3-n835","3-n836","2"
"3-n836","3-n835","1"
"3-n836","3-n836","2"
"3-n837","3-n837","1"
"3-n837","3-n838","2"
"3-n837","3-n839","3"
"3-n838","3-n837","1"
"3-n838","3-n838","2"
"3-n838","3-n839","3"
"3-n839","3-n837","1"
"3-n839","3-n838","2"
"3-n839","3-n839","3"
"3-n83g","3-n83g","1"
"3-n83g","3-n865","2"
"3-n84","3-n84","1"
"3-n84","3-n85","2"
"3-n840","3-n840","1"
"3-n840","3-n841","2"
"3-n840","3-n842","4"
"3-n841","3-n840","1"
"3-n841","3-n841","2"
"3-n841","3-n842","4"
"3-n842","3-n840","1"
"3-n842","3-n841","2"
"3-n842","3-n842","4"
"3-n843","3-n843","1"
"3-n843","3-n844","2"
"3-n844","3-n843","1"
"3-n844","3-n844","2"
"3-n845","3-n845","1"
"3-n846","3-n846","1"
"3-n846","3-n847","2"
"3-n847","3-n846","1"
"3-n847","3-n847","2"
"3-n848","3-n848","1"
"3-n848","3-n849","2"
"3-n848","3-n849f","3"
"3-n849","3-n848","1"
"3-n849","3-n849","2"
"3-n849","3-n849f","3"
"3-n849f","3-n848","1"
"3-n849f","3-n849","2"
"3-n849f","3-n849f","3"
"3-n85","3-n84","1"
"3-n85","3-n85","2"
"3-n850","3-n850","1"
"3-n850","3-n851","2"
"3-n851","3-n850","1"
"3-n851","3-n851","2"
"3-n852","3-n852","1"
"3-n852","3-n853","2"
"3-n853","3-n852","1"
"3-n853","3-n853","2"
"3-n854","3-n854","1"
"3-n854","3-n855","2"
"3-n855","3-n854","1"
"3-n855","3-n855","2"
"3-n856","3-n856","1"
"3-n856","3-n857","2"
"3-n856","3-n858","3"
"3-n857","3-n856","1"
"3-n857","3-n857","2"
"3-n857","3-n858","3"
"3-n858","3-n856","1"
"3-n858","3-n857","2"
"3-n858","3-n858","3"
"3-n859","3-n859","1"
"3-n859","3-n860","2"
"3-n859","3-n861","3"
"3-n86","3-n86","1"
"3-n86","3-n87","2"
"3-n860","3-n859","1"
"3-n860","3-n860","2"
"3-n860","3-n861","3"
"3-n861","3-n859","1"
"3-n861","3-n860","2"
"3-n861","3-n861","3"
"3-n862","3-n263g","1"
"3-n862","3-n264g","2"
"3-n862","3-n862","3"
"3-n863","3-n52g","1"
"3-n863","3-n863","2"
"3-n864","3-n222g","1"
"3-n864","3-n864","2"
"3-n865","3-n83g","1"
"3-n865","3-n865","2"
"3-n866","3-n439","1"
"3-n866","3-n122","2"
"3-n866","3-n122g","3"
"3-n866","3-n866","4"
"3-n867","3-n562g","1"
"3-n867","3-n867","2"
"3-n868","3-n868","1"
"3-n868","3-n869","2"
"3-n869","3-n868","1"
"3-n869","3-n869","2"
"3-n87","3-n86","1"
"3-n87","3-n87","2"
"3-n870","3-n870","1"
"3-n871","3-n871","1"
"3-n872","3-n872","1"
"3-n872","3-n873","2"
"3-n873","3-n872","1"
"3-n873","3-n873","2"
"3-n874","3-n874","1"
"3-n875","3-n875","1"
"3-n875f","3-n875f","1"
"3-n876","3-n876","1"
"3-n876f","3-n876f","1"
"3-n877","3-n877","1"
"3-n878","3-n878","1"
"3-n878","3-n879","2"
"3-n879","3-n878","1"
"3-n879","3-n879","2"
"3-n88","3-n88","1"
"3-n88","3-n89","2"
"3-n880","3-n880","1"
"3-n881","3-n881","1"
"3-n882","3-n882","1"
"3-n883","3-n883","1"
"3-n884","3-n884","1"
"3-n885","3-n885","1"
"3-n885","3-n886","2"
"3-n885","3-n887","3"
"3-n886","3-n885","1"
"3-n886","3-n886","2"
"3-n886","3-n887","3"
"3-n887","3-n885","1"
"3-n887","3-n886","2"
"3-n887","3-n887","3"
"3-n888","3-n888","1"
"3-n888f","3-n888f","1"
"3-n889","3-n889","1"
"3-n889f","3-n889f","1"
"3-n88a","3-n88a","1"
"3-n88a","3-n89a","2"
"3-n89","3-n88","1"
"3-n89","3-n89","2"
"3-n890","3-n890","1"
"3-n890f","3-n890f","1"
"3-n891","3-n891","1"
"3-n891","3-n892","2"
"3-n891","3-n892r","3"
"3-n892","3-n891","1"
"3-n892","3-n892","2"
"3-n892","3-n892r","3"
"3-n892r","3-n891","1"
"3-n892r","3-n892","2"
"3-n892r","3-n892r","3"
"3-n893","3-n893","1"
"3-n894","3-n894","1"
"3-n895","3-n895","1"
"3-n896","3-n896","1"
"3-n897","3-n897","1"
"3-n898","3-n898","1"
"3-n898b","3-n898b","1"
"3-n898w","3-n898w","1"
"3-n899","3-n234","1"
"3-n899","3-n899","2"
"3-n89a","3-n88a","1"
"3-n89a","3-n89a","2"
"3-n90","3-n90","1"
"3-n90","3-n91","2"
"3-n900","3-n123","1"
"3-n900","3-n212","2"
"3-n900","3-n900","5"
"3-n901","3-n216","1"
"3-n901","3-n217","2"
"3-n901","3-n901","3"
"3-n902","3-n550w","1"
"3-n902","3-n902","2"
"3-n902","3-n902f","3"
"3-n902f","3-n550w","1"
"3-n902f","3-n902","2"
"3-n902f","3-n902f","3"
"3-n903","3-n215h","1"
"3-n903","3-n903","2"
"3-n904","3-n211h","1"
"3-n904","3-n904","2"
"3-n905","3-n905","1"
"3-n905a","3-n905a","1"
"3-n906","3-n906","1"
"3-n906","3-n907","2"
"3-n906","3-n908","3"
"3-n907","3-n906","1"
"3-n907","3-n907","2"
"3-n907","3-n908","3"
"3-n908","3-n906","1"
"3-n908","3-n907","2"
"3-n908","3-n908","3"
"3-n909","3-n909","1"
"3-n909","3-n910","2"
"3-n909","3-n911","3"
"3-n91","3-n90","1"
"3-n91","3-n91","2"
"3-n910","3-n909","1"
"3-n910","3-n910","2"
"3-n910","3-n911","3"
"3-n911","3-n909","1"
"3-n911","3-n910","2"
"3-n911","3-n911","3"
"3-n912","3-n912","1"
"3-n912","3-n913","2"
"3-n912","3-n914","3"
"3-n913","3-n912","1"
"3-n913","3-n913","2"
"3-n913","3-n914","3"
"3-n914","3-n912","1"
"3-n914","3-n913","2"
"3-n914","3-n914","3"
"3-n915","3-n915","1"
"3-n915","3-n916","2"
"3-n915","3-n916f","3"
"3-n916","3-n915","1"
"3-n916","3-n916","2"
"3-n916","3-n916f","3"
"3-n916f","3-n915","1"
"3-n916f","3-n916","2"
"3-n916f","3-n916f","3"
"3-n917","3-n206","1"
"3-n917","3-n917","2"
"3-n917","3-n917f","3"
"3-n918","3-n918","1"
"3-n918","3-n919","2"
"3-n919","3-n918","1"
"3-n919","3-n919","2"
"3-n92","3-n92","1"
"3-n92","3-n93","2"
"3-n92","3-n94","3"
"3-n920","3-n920","1"
"3-n920","3-n921","2"
"3-n921","3-n920","1"
"3-n921","3-n921","2"
"3-n922","3-n922","1"
"3-n922","3-n923","2"
"3-n923","3-n922","1"
"3-n923","3-n923","2"
"3-n924","3-n924","1"
"3-n924","3-n925","2"
"3-n925","3-n924","1"
"3-n925","3-n925","2"
"3-n926","3-n926","1"
"3-n926","3-n927","2"
"3-n927","3-n926","1"
"3-n927","3-n927","2"
"3-n928","3-n203","1"
"3-n928","3-n928","2"
"3-n929","3-n929","1"
"3-n929","3-n930","2"
"3-n93","3-n92","1"
"3-n93","3-n93","2"
"3-n93","3-n94","3"
"3-n930","3-n929","1"
"3-n930","3-n930","2"
"3-n931","3-n931","1"
"3-n932","3-n932","1"
"3-n933","3-n933","1"
"3-n933","3-n934","2"
"3-n934","3-n933","1"
"3-n934","3-n934","2"
"3-n934f","3-n933","1"
"3-n934f","3-n934","2"
"3-n935","3-n935","1"
"3-n935","3-n936","2"
"3-n935","3-n937","3"
"3-n936","3-n935","1"
"3-n936","3-n936","2"
"3-n936","3-n937","3"
"3-n937","3-n935","1"
"3-n937","3-n936","2"
"3-n937","3-n937","3"
"3-n938","3-n938","1"
"3-n938","3-n939","2"
"3-n939","3-n938","1"
"3-n939","3-n939","2"
"3-n94","3-n92","1"
"3-n94","3-n93","2"
"3-n94","3-n94","3"
"3-n940","3-n940","1"
"3-n940","3-n941","2"
"3-n941","3-n940","1"
"3-n941","3-n941","2"
"3-n942","3-n942","1"
"3-n942","3-n943","2"
"3-n943","3-n942","1"
"3-n943","3-n943","2"
"3-n944","3-n944","1"
"3-n945","3-n945","1"
"3-n945","3-n946","2"
"3-n945","3-n946f","3"
"3-n946","3-n945","1"
"3-n946","3-n946","2"
"3-n946","3-n946f","3"
"3-n94m","3-n92","1"
"3-n94m","3-n93","2"
"3-n94m","3-n94","3"
"3-n95","3-n95","1"
"3-n95","3-n208","2"
"3-n96","3-n96","1"
"3-n96","3-n97","2"
"3-n97","3-n96","1"
"3-n97","3-n97","2"
"3-n98","3-n98","1"
"3-n98","3-n99","2"
"3-n99","3-n98","1"
"3-n99","3-n99","2"
